CustID,EducDeg,MonthSal,GeoLivArea,Children,CustMonVal,ClaimsRate,PremMotor,PremHousehold,PremHealth,PremLife,PremWork,Age,FirstPolAge,PremTotal
230.0,3,3226.0,1.0,1.0,279.94,0.54,250.49,54.45,241.49,63.9,48.23,65.0,29.0,658.5600000000001
231.0,2,3812.0,1.0,0.0,-69.12,1.06,267.94,207.25,201.26,44.12,41.23,69.0,33.0,761.8000000000001
232.0,2,3851.0,3.0,0.0,461.99,0.41,183.59,303.4,219.82,18.67,99.24,72.0,31.0,824.7199999999999
233.0,2,2524.0,4.0,1.0,514.32,0.16,443.53,59.45,102.24,16.67,19.67,52.0,21.0,641.5599999999998
234.0,2,1650.0,1.0,1.0,114.36,0.88,139.36,808.5,163.92,63.68,34.34,31.0,10.0,1209.8
235.0,1,1980.0,2.0,1.0,-13.33,0.99,33.34,406.2,131.69,175.7,164.03,20.0,-5.0,910.96
236.0,3,2568.0,1.0,1.0,374.2,0.28,447.53,-30.55,107.91,8.89,17.78,54.0,16.0,551.56
237.0,2,3573.0,4.0,0.0,752.03,0.27,152.25,579.55,233.71,53.9,45.23,68.0,39.0,1064.6399999999999
238.0,2,2924.0,4.0,1.0,293.06,0.65,205.04,403.4,105.02,87.24,113.02,52.0,14.0,913.7199999999999
239.0,2,1889.0,4.0,1.0,549.65,0.43,239.49,501.75,180.7,75.68,2.78,44.0,20.0,1000.4000000000001
240.0,2,3506.0,1.0,0.0,564.43,0.33,153.25,335.05,295.61,64.79,36.34,68.0,44.0,885.0400000000001
241.0,3,2418.0,1.0,1.0,481.77,0.07,541.77,-35.0,25.45,6.89,3.89,46.0,22.0,543.0
242.0,2,642.0,4.0,1.0,381.53,0.49,188.48,273.95,271.83,26.45,29.45,30.0,-3.0,790.1600000000001
243.0,3,3766.0,1.0,0.0,51.35,0.88,210.15,23.9,253.38,70.79,63.01,64.0,23.0,621.23
244.0,3,3676.0,4.0,0.0,493.09,0.32,301.39,216.7,195.37,50.12,2.78,71.0,40.0,766.3599999999999
245.0,3,1207.0,3.0,1.0,161.25,0.75,293.5,177.25,207.26,37.34,28.34,28.0,1.0,743.69
246.0,1,566.0,3.0,1.0,-20.55,1.0,32.23,422.3,302.5,101.24,73.46,23.0,-9.0,931.73
247.0,3,1637.0,2.0,1.0,308.73,0.5,311.28,111.7,225.93,20.67,1.78,30.0,4.0,671.3599999999999
248.0,3,2389.0,3.0,1.0,557.12,0.0,506.54,3.9,49.01,17.78,4.89,48.0,26.0,582.12
249.0,3,1817.0,3.0,1.0,-58.99,1.06,466.42,-10.55,112.91,12.89,16.89,34.0,1.0,598.56
250.0,4,2572.0,4.0,1.0,535.88,0.12,510.54,39.45,73.68,12.89,2.0,43.0,14.0,638.5600000000001
251.0,2,1579.0,4.0,1.0,704.24,0.35,92.46,639.0,248.49,-1.11,139.36,29.0,4.0,1118.2
252.0,3,1920.0,4.0,1.0,-25.0,1.0,389.63,68.9,154.25,17.67,23.67,36.0,-2.0,654.1199999999999
253.0,3,2319.0,2.0,1.0,-20.0,0.99,537.99,55.0,40.12,-1.0,6.0,48.0,7.0,638.11
254.0,3,4374.0,3.0,0.0,348.61,0.46,316.17,99.45,188.59,22.67,64.68,74.0,48.0,691.56
255.0,2,1903.0,4.0,1.0,7.0,0.95,174.7,142.8,246.27,110.8,22.67,32.0,11.0,697.2399999999999
256.0,1,3842.0,1.0,0.0,875.63,0.21,181.48,725.15,207.26,14.67,8.67,72.0,32.0,1137.23
257.0,4,2945.0,3.0,1.0,302.95,0.55,310.17,187.25,197.26,17.78,17.45,59.0,33.0,729.9100000000001
258.0,3,380.0,1.0,0.0,1105.42,0.21,50.9,1012.4,221.93,10.78,128.8,21.0,-4.0,1424.81
259.0,2,3463.0,4.0,1.0,37.02,0.9,316.28,43.35,234.71,19.56,0.89,59.0,39.0,614.79
260.0,4,1201.0,4.0,1.0,455.97,0.35,291.61,162.8,230.71,26.56,29.67,30.0,-2.0,741.3499999999999
261.0,4,2692.0,4.0,1.0,582.11,0.08,537.77,69.45,37.45,-6.0,17.89,46.0,17.0,656.5600000000001
262.0,3,1008.0,3.0,1.0,338.84,0.45,222.04,98.35,301.28,44.23,0.78,29.0,5.0,666.68
263.0,1,931.0,1.0,1.0,255.95,0.66,175.7,288.95,180.7,101.24,82.46,25.0,-9.0,829.05
264.0,3,3195.0,4.0,0.0,320.97,0.35,345.4,-30.0,156.03,24.45,36.12,70.0,34.0,531.9999999999999
265.0,3,2715.0,4.0,1.0,-41.33,1.03,472.2,-25.0,108.02,12.89,-2.11,41.0,19.0,566.0
266.0,3,881.0,1.0,1.0,1160.88,0.0,163.92,727.35,151.25,66.68,76.68,26.0,7.0,1185.88
267.0,3,1282.0,4.0,1.0,572.77,0.11,511.32,99.45,63.9,2.0,-5.0,34.0,11.0,671.67
268.0,2,2247.0,3.0,1.0,431.42,0.37,428.08,157.8,106.02,22.56,5.78,44.0,12.0,720.2399999999999
269.0,2,1697.0,4.0,1.0,-42.67,1.02,331.84,177.8,181.7,44.12,17.67,39.0,-1.0,753.1299999999999
270.0,2,3532.0,4.0,1.0,259.06,0.51,328.95,8.9,188.48,46.12,7.67,74.0,41.0,580.1199999999999
271.0,3,4032.0,2.0,0.0,210.71,0.65,241.49,103.9,285.72,43.12,5.78,70.0,34.0,680.01
272.0,1,2451.0,4.0,1.0,152.59,0.75,450.53,176.7,94.35,1.89,0.89,40.0,7.0,724.36
273.0,2,2048.0,1.0,1.0,373.07,0.46,313.17,177.25,145.25,92.35,14.78,35.0,-1.0,742.8000000000001
274.0,2,2029.0,3.0,1.0,417.44,0.21,484.76,-30.55,55.01,18.78,35.45,48.0,25.0,563.45
275.0,2,3869.0,1.0,0.0,-25.0,1.0,248.38,185.6,215.82,20.67,40.12,67.0,46.0,710.5899999999999
276.0,2,3504.0,1.0,0.0,222.16,0.68,204.04,226.7,240.6,33.45,76.57,69.0,43.0,781.3600000000001
277.0,3,2888.0,1.0,1.0,-60.0,1.06,540.77,50.0,46.23,-5.0,-10.0,48.0,27.0,622.0
278.0,1,2937.0,3.0,0.0,287.95,0.61,156.92,298.4,195.37,63.79,92.24,68.0,43.0,806.7199999999999
279.0,2,4343.0,1.0,1.0,321.62,0.56,281.61,235.6,147.36,65.9,65.01,75.0,43.0,795.48
280.0,1,4386.0,1.0,0.0,193.04,0.79,96.02,541.2,189.59,127.69,90.35,78.0,60.0,1044.85
281.0,3,1076.0,3.0,1.0,241.05,0.61,269.05,98.35,266.16,-3.0,58.12,29.0,-2.0,688.68
282.0,3,3083.0,1.0,1.0,-175.0,1.3,506.43,-75.0,55.9,5.89,1.78,54.0,15.0,494.99999999999994
283.0,2,2419.0,2.0,1.0,473.43,0.16,499.54,33.9,59.79,-6.0,4.89,52.0,31.0,592.12
284.0,1,1281.0,3.0,1.0,284.06,0.7,71.57,549.55,161.03,120.8,119.69,19.0,-9.0,1022.6399999999999
285.0,3,3550.0,4.0,0.0,10.34,0.96,209.93,298.4,233.6,36.45,35.34,72.0,51.0,813.72
286.0,2,1957.0,2.0,1.0,414.98,0.25,426.08,13.9,123.58,18.78,4.78,39.0,15.0,587.1199999999999
287.0,3,3301.0,3.0,1.0,698.57,0.21,333.73,413.4,129.58,23.56,18.45,63.0,34.0,918.72
288.0,2,2193.0,3.0,1.0,618.8,0.0,139.58,82.25,246.49,72.57,102.91,41.0,13.0,643.8000000000001
289.0,1,1202.0,1.0,1.0,172.26,0.77,48.01,334.5,182.59,145.25,149.25,24.0,-16.0,859.6
290.0,2,902.0,1.0,0.0,73.02,0.87,48.12,215.05,249.49,140.47,98.02,25.0,-4.0,751.1500000000001
291.0,3,1918.0,1.0,1.0,144.26,0.77,325.73,210.6,162.92,-2.0,39.34,39.0,17.0,736.59
292.0,2,1192.0,4.0,0.0,562.11,0.26,247.38,265.05,128.58,81.35,74.68,24.0,0.0,797.0400000000002
293.0,2,3167.0,4.0,1.0,-133.24,1.1,168.03,609.55,216.82,94.35,13.89,72.0,30.0,1102.6399999999999
294.0,2,2128.0,1.0,1.0,541.54,0.3,348.62,241.7,151.14,44.23,23.78,38.0,-1.0,809.4699999999999
295.0,3,3579.0,4.0,0.0,390.75,0.28,445.53,-10.0,107.91,9.78,22.78,70.0,48.0,575.9999999999999
296.0,2,1956.0,4.0,0.0,190.82,0.81,172.59,725.15,181.48,43.23,5.67,44.0,19.0,1128.1200000000001
297.0,4,3591.0,2.6,0.2,-49.11,1.04,447.64,-25.0,130.58,0.89,12.89,61.0,26.799999999999955,567.0
298.0,3,3409.0,1.0,1.0,-111.55,1.16,386.74,-30.55,151.03,25.45,16.78,60.0,36.0,549.45
299.0,4,3388.0,4.0,0.0,-43.78,1.03,430.08,58.9,138.47,18.78,13.89,67.0,38.0,660.1199999999999
300.0,2,3598.0,4.0,0.0,-25.0,1.0,285.83,54.45,259.27,30.56,22.45,76.0,51.0,652.56
301.0,3,2328.0,4.0,1.0,29.01,0.92,187.59,141.15,246.27,80.46,26.45,40.0,9.0,681.9200000000001
302.0,1,1497.0,1.0,0.0,1356.71,0.05,41.23,1089.1,69.68,101.24,150.14,25.0,-15.0,1451.3899999999999
303.0,2,2079.0,1.0,1.0,-59.34,1.06,460.42,19.45,41.12,34.34,49.23,50.0,28.0,604.5600000000001
304.0,3,1687.0,2.0,1.0,-86.45,1.1,233.6,48.35,200.15,14.78,109.8,31.0,-8.0,606.68
305.0,3,2095.0,3.0,1.0,-20.0,0.99,434.08,40.0,137.47,15.78,20.78,34.0,13.0,648.1099999999999
306.0,3,3345.0,3.0,0.0,-37.31,1.02,252.16,-6.1,292.5,-0.11,13.67,73.0,46.0,552.1199999999999
307.0,3,1624.0,1.0,1.0,81.14,0.83,102.91,87.25,352.51,54.01,35.12,25.0,5.0,631.8
308.0,3,3688.0,4.0,0.0,345.5,0.53,174.59,246.7,314.28,13.67,37.12,75.0,52.0,786.3599999999999
309.0,4,4118.0,4.0,0.0,-50.22,1.05,443.75,-40.0,123.58,12.89,14.78,73.0,32.0,555.0
310.0,2,1786.0,3.0,0.0,13.23,0.95,287.72,187.8,230.82,38.23,24.67,29.0,-9.0,769.24
311.0,2,1731.0,2.0,1.0,9.45,0.95,245.38,142.8,280.83,34.45,2.89,44.0,13.0,706.35
312.0,3,3927.0,3.0,1.0,145.47,0.77,456.64,182.8,103.91,6.0,-4.11,62.0,22.0,745.24
313.0,3,2896.0,4.0,1.0,683.8,0.0,388.74,132.25,129.69,25.56,32.56,61.0,36.0,708.8
314.0,4,2646.0,1.0,1.0,417.99,0.18,532.99,-40.0,41.12,6.0,-2.0,40.0,6.0,538.11
315.0,1,3179.0,3.0,1.0,-102.57,1.09,204.26,383.4,158.03,77.57,73.46,60.0,19.0,896.72
316.0,3,3834.0,3.0,0.0,151.04,0.77,323.06,225.05,165.92,11.67,37.34,70.0,30.0,763.04
317.0,1,1569.0,4.0,1.0,14.23,0.97,92.35,1025.75,195.26,54.12,53.12,29.0,-7.0,1420.5999999999997
318.0,3,1779.0,4.0,1.0,331.5,0.49,211.04,128.9,284.72,63.9,16.56,26.0,-3.0,705.12
319.0,2,2802.0,4.0,0.0,25.23,0.93,332.95,94.45,210.93,24.67,25.56,57.0,25.0,688.5599999999998
320.0,2,2297.0,4.0,1.0,320.62,0.52,210.15,171.7,209.04,82.57,52.9,31.0,5.0,726.36
321.0,3,2675.0,4.0,1.0,377.97,0.31,432.97,-15.0,145.36,7.89,14.78,45.0,3.0,586.0
322.0,2,2333.0,4.0,1.0,591.0,0.19,366.29,206.7,140.25,0.89,42.12,48.0,18.0,756.25
323.0,2,3789.0,4.0,0.0,320.85,0.37,344.73,-50.0,207.26,4.89,46.23,77.0,53.0,553.11
324.0,2,1081.0,1.0,1.0,346.53,0.55,242.38,307.85,171.92,17.67,81.35,26.0,-10.0,821.17
325.0,3,1371.0,3.0,1.0,-69.23,1.07,269.83,62.8,203.15,44.23,50.23,32.0,-5.0,630.24
326.0,2,1967.0,3.0,1.0,-16.22,0.99,371.96,92.8,107.91,8.78,52.79,37.0,3.0,634.2399999999999
327.0,4,3346.0,1.0,0.0,242.16,0.65,222.04,201.7,284.61,16.56,28.56,71.0,35.0,753.4699999999999
328.0,2,1533.0,4.0,1.0,205.48,0.72,261.94,295.05,124.8,69.57,64.57,22.0,-3.0,815.9299999999998
329.0,1,1796.0,1.0,1.0,-222.37,1.25,96.24,235.6,210.93,197.37,34.34,25.0,4.0,774.48
330.0,2,4292.0,1.0,1.0,-47.77,1.04,457.64,-20.55,94.35,47.23,-1.11,81.0,44.0,577.56
331.0,2,1421.0,4.0,1.0,825.73,0.24,104.02,695.7,248.27,7.78,58.79,30.0,-7.0,1114.56
332.0,3,4097.0,4.0,0.0,402.08,0.4,422.3,123.9,146.36,14.78,4.78,76.0,57.0,712.12
333.0,3,3810.0,4.0,0.0,-33.77,1.01,364.18,9.45,208.26,11.89,-2.11,73.0,46.0,591.67
334.0,3,1468.0,1.0,0.0,214.82,0.72,138.58,342.85,260.16,101.24,24.45,29.0,8.0,867.2800000000002
335.0,3,2257.0,3.0,1.0,549.32,0.17,430.08,113.9,119.8,-1.0,31.34,50.0,21.0,694.12
336.0,3,3781.0,3.0,1.0,470.19,0.27,406.3,104.45,118.69,14.78,30.34,62.0,36.0,674.5600000000001
337.0,3,3149.0,3.0,1.0,176.25,0.74,452.42,212.25,89.35,12.89,1.89,49.0,9.0,768.8000000000001
338.0,3,4064.0,1.0,0.0,59.7,0.85,249.38,13.35,240.6,40.12,31.23,80.0,51.0,574.6800000000001
339.0,3,2357.0,3.0,1.0,46.89,0.89,539.88,60.0,23.45,11.89,11.78,43.0,15.0,647.0
340.0,1,1288.0,1.0,0.0,455.43,0.38,11.67,245.05,183.7,223.71,104.91,20.0,-17.0,769.04
341.0,3,1835.0,1.0,1.0,361.73,0.49,175.81,197.25,283.72,57.79,44.12,22.0,-13.0,758.6899999999999
342.0,2,3672.0,1.0,0.0,103.9,0.82,126.8,128.9,137.47,219.04,105.91,67.0,40.0,718.1199999999999
343.0,4,3878.0,4.0,1.0,455.1,0.16,492.76,-15.55,81.57,12.89,2.89,65.0,23.0,574.56
344.0,3,782.0,1.0,1.0,413.41,0.47,185.48,300.05,298.5,24.45,22.67,38.0,-2.0,831.15
345.0,2,2275.0,4.0,1.0,278.85,0.41,388.63,-40.0,139.25,4.78,23.45,51.0,18.0,516.11
346.0,3,3442.0,1.0,1.0,52.78,0.88,452.53,84.45,106.02,1.89,6.67,78.0,51.0,651.56
347.0,2,2658.0,1.0,1.0,-31.22,1.01,479.98,98.9,85.46,17.78,-8.0,44.0,3.0,674.12
348.0,3,3266.0,4.0,1.0,26.45,0.93,420.3,88.9,140.47,35.45,2.0,60.0,35.0,687.1200000000001
349.0,3,1628.0,3.0,1.0,219.49,0.76,124.69,539.0,216.93,119.8,7.78,25.0,-16.0,1008.2
350.0,3,1475.0,4.0,1.0,467.2,0.24,431.86,78.9,99.02,18.56,15.78,32.0,1.0,644.1199999999999
351.0,2,3353.0,4.0,0.0,34.01,0.95,136.58,695.7,210.04,38.23,59.01,71.0,39.0,1139.5600000000002
352.0,2,1225.0,1.0,1.0,-39.67,1.03,327.06,3.9,188.37,25.56,40.23,33.0,-8.0,585.1199999999999
353.0,2,1043.0,1.0,0.0,199.92,0.71,46.12,212.25,177.59,148.25,181.7,22.0,-14.0,765.9100000000001
354.0,3,1315.0,1.0,1.0,490.32,0.21,499.54,70.0,67.68,-1.11,16.89,27.0,7.0,653.0
355.0,1,1392.0,4.0,1.0,113.36,0.84,131.47,348.4,164.81,167.92,42.12,31.0,-11.0,854.72
356.0,2,1978.0,1.0,1.0,304.84,0.54,343.62,156.7,127.69,13.78,75.46,36.0,-2.0,717.25
357.0,3,1486.0,4.0,1.0,211.15,0.69,163.03,211.7,335.73,25.45,24.45,26.0,-5.0,760.3600000000001
358.0,3,2028.0,4.0,1.0,-32.89,1.01,523.21,75.0,46.01,7.89,14.89,34.0,3.0,667.0
359.0,2,3494.0,3.0,0.0,-33.89,1.01,322.06,271.15,216.82,5.0,13.89,71.0,43.0,828.92
360.0,1,2298.0,3.0,1.0,-17.0,0.99,503.76,49.45,75.68,18.67,8.0,46.0,8.0,655.5600000000001
361.0,2,2215.0,1.0,1.0,124.15,0.79,420.19,151.15,109.02,-1.0,25.67,33.0,12.0,705.03
362.0,3,3806.0,4.0,0.0,-23.88,1.0,129.58,18.9,278.72,71.57,89.35,72.0,44.0,588.12
363.0,2,3517.0,4.0,0.0,8.56,0.95,275.72,166.15,239.49,2.0,33.56,71.0,45.0,716.9200000000001
364.0,2,3307.0,1.0,1.0,414.64,0.33,440.75,106.7,101.24,4.78,-1.11,61.0,31.0,652.36
365.0,3,4402.0,2.0,0.0,30.24,0.9,190.37,-10.55,253.16,65.79,57.79,80.0,51.0,556.5600000000001
366.0,2,3377.0,3.0,0.0,646.25,0.3,206.15,465.1,124.58,81.57,76.68,71.0,30.0,954.0800000000002
367.0,2,1233.0,1.0,1.0,37.79,0.94,86.35,564.0,198.26,130.69,67.9,21.0,-10.0,1047.2
368.0,4,2936.0,4.0,1.0,-121.0,1.18,585.22,-35.0,5.78,-4.0,-11.0,52.0,13.0,541.0
369.0,2,3012.0,3.0,1.0,417.64,0.35,456.53,93.9,104.02,15.78,13.89,47.0,21.0,684.1199999999999
370.0,2,1506.0,4.0,1.0,508.2,0.32,333.84,222.25,202.37,22.45,-0.22,30.0,-5.0,780.6899999999999
371.0,3,2742.0,4.0,0.0,328.62,0.57,121.91,276.15,96.13,231.71,106.02,63.0,32.0,831.92
372.0,3,3057.0,4.0,1.0,447.43,0.22,462.53,13.9,98.13,-2.0,29.56,47.0,18.0,602.1199999999999
373.0,2,1802.0,4.0,1.0,-28.33,1.01,414.08,9.45,130.69,19.56,12.78,29.0,0.0,586.56
374.0,3,2639.0,1.0,1.0,483.32,0.17,514.21,40.0,49.01,5.89,4.89,50.0,8.0,614.0
375.0,2,1901.0,4.0,1.0,8.78,0.95,515.54,30.0,66.79,6.78,3.0,47.0,11.0,622.1099999999999
376.0,3,3648.0,3.0,0.0,340.41,0.52,161.81,235.05,273.05,31.45,64.68,70.0,46.0,766.0400000000002
377.0,2,2594.0,4.0,1.0,123.59,0.78,395.52,127.25,119.8,-4.0,25.34,54.0,30.0,663.91
378.0,1,1356.0,3.0,1.0,656.01,0.24,143.47,338.95,220.04,88.46,110.13,26.0,-1.0,901.05
379.0,3,3063.0,1.0,0.0,409.75,0.29,384.63,53.9,164.81,2.89,3.78,58.0,32.0,610.0099999999999
380.0,3,4075.0,4.0,0.0,46.46,0.89,251.27,160.6,195.26,69.57,1.89,67.0,47.0,678.59
381.0,2,2940.0,4.0,0.0,407.41,0.46,350.62,230.05,137.58,65.9,15.89,62.0,22.0,800.0400000000001
382.0,3,1165.0,4.0,1.0,570.1,0.45,183.59,595.1,135.58,121.8,48.9,20.0,-19.0,1084.9700000000003
383.0,3,2688.0,4.0,1.0,0.0,0.96,550.77,35.0,35.34,-1.0,8.0,56.0,33.0,628.11
384.0,1,2985.0,2.0,0.0,344.96,0.59,183.7,369.5,155.14,80.46,105.8,62.0,24.0,894.6
385.0,3,1834.0,4.0,1.0,38.24,0.9,421.08,63.35,120.8,-0.11,11.67,39.0,16.0,616.79
386.0,4,2295.0,1.0,1.0,178.36,0.72,304.17,182.8,223.82,14.78,5.78,32.0,-3.0,731.3499999999999
387.0,2,1266.0,1.0,1.0,190.82,0.53,139.58,270.05,310.148,28.56,25.67,26.0,7.0,774.0079999999999
388.0,3,2773.0,4.0,1.0,404.88,0.19,545.88,-55.0,35.23,-6.0,9.0,45.0,10.0,529.11
389.0,3,3036.0,1.0,1.0,290.07,0.5,292.72,52.8,230.71,19.56,30.45,65.0,35.0,626.24
390.0,3,1636.0,1.0,1.0,-34.78,1.01,297.5,104.45,271.05,24.67,14.89,33.0,2.0,712.56
391.0,4,1448.0,4.0,1.0,501.99,0.15,530.1,35.0,55.01,4.89,-4.0,40.0,20.0,621.0
392.0,3,3983.0,1.0,0.0,455.75,0.47,62.68,427.85,380.74,9.78,34.23,64.0,39.0,915.28
393.0,2,1850.0,1.0,0.0,590.55,0.49,7.67,791.25,221.71,181.59,1.78,22.0,-8.0,1204.0
394.0,4,2206.0,4.0,1.0,503.31,0.27,348.51,138.35,163.92,29.56,41.45,33.0,10.0,721.79
395.0,2,1124.0,1.0,1.0,995.86,0.24,74.68,942.4,182.7,72.68,78.46,24.0,-3.0,1350.92
396.0,3,3383.0,1.0,1.0,351.07,0.36,333.84,9.45,186.48,16.56,42.23,58.0,18.0,588.56
397.0,3,2216.0,4.0,1.0,313.51,0.46,363.18,53.9,164.92,25.45,24.67,41.0,14.0,632.12
398.0,1,415.0,1.0,1.0,-218.48,1.22,52.01,348.4,49.01,193.48,225.82,16.0,-14.0,868.72
399.0,2,3123.0,4.0,1.0,440.77,0.34,332.84,165.6,189.37,-6.0,26.67,64.0,39.0,708.4799999999999
400.0,3,972.0,1.0,1.0,386.2,0.46,50.9,220.05,314.28,29.56,140.25,26.0,-12.0,755.04
401.0,3,1483.0,4.0,1.0,392.75,0.34,331.73,68.35,214.93,-6.0,23.67,40.0,0.0,632.68
402.0,2,2037.0,1.0,1.0,71.13,0.9,96.13,416.2,201.37,13.78,195.37,36.0,10.0,922.8499999999999
403.0,3,2198.0,4.0,1.0,607.11,0.0,532.99,50.0,39.12,2.0,8.0,46.0,7.0,632.11
404.0,2,3757.0,3.0,0.0,334.51,0.61,211.93,373.95,180.7,54.12,93.46,62.0,40.0,914.16
405.0,1,1526.0,4.0,1.0,62.45,0.9,19.45,364.5,199.15,158.92,137.58,20.0,-18.0,879.6
406.0,2,2915.0,4.0,1.0,421.22,0.21,534.21,-40.55,60.01,9.89,3.0,56.0,15.0,566.5600000000001
407.0,4,3439.0,4.0,1.0,-73.9,1.08,393.63,92.25,110.02,26.45,22.45,70.0,50.0,644.8000000000001
408.0,3,1889.0,4.0,1.0,272.4,0.45,297.61,-35.55,217.93,35.34,29.23,35.0,-4.0,544.5600000000001
409.0,3,3052.0,1.0,1.0,-82.9,1.08,265.94,206.15,199.37,57.9,28.56,60.0,38.0,757.92
410.0,1,1648.0,3.0,1.0,441.2,0.37,444.53,167.8,88.35,21.67,12.89,37.0,-1.0,735.2399999999999
411.0,2,2891.0,4.0,0.0,52.13,0.87,339.84,-30.0,157.03,65.79,41.34,65.0,36.0,574.0
412.0,2,2779.0,4.0,1.0,-7.44,0.98,375.96,143.35,154.03,30.45,12.89,50.0,17.0,716.68
413.0,3,2650.0,2.0,1.0,506.99,0.14,531.99,34.45,49.23,2.89,4.068,53.0,29.0,622.628
414.0,4,1780.0,3.0,1.0,306.94,0.5,276.94,55.0,202.37,87.24,38.45,35.0,-4.0,660.0
415.0,2,2618.0,4.0,1.0,-45.78,1.03,492.76,113.9,70.68,-4.0,16.78,45.0,17.0,690.1199999999999
416.0,3,1436.0,4.0,1.0,379.08,0.38,332.84,58.35,230.82,13.78,12.89,32.0,6.0,648.68
417.0,2,4177.0,4.0,0.0,-36.32,1.02,449.53,-10.55,109.8,9.78,7.0,73.0,36.0,565.56
418.0,3,2609.0,4.0,1.0,-39.0,1.02,533.88,15.0,39.23,-7.0,17.89,49.0,28.0,599.0
419.0,4,2017.0,1.0,1.0,457.75,0.2,473.31,25.0,92.13,10.67,4.89,42.0,20.0,606.0
420.0,2,3219.0,1.0,1.0,379.3,0.33,404.52,42.8,152.25,7.78,-0.11,58.799999999999955,29.799999999999955,607.2399999999999
421.0,3,2621.0,4.0,1.0,194.14,0.7,427.86,163.35,73.68,18.56,37.23,49.0,20.0,720.6800000000001
422.0,2,2885.0,4.0,1.0,-52.56,1.03,316.17,358.4,130.58,27.56,42.01,59.0,22.0,874.7199999999999
423.0,3,3534.0,4.0,0.0,398.08,0.45,455.53,212.25,75.57,27.56,4.89,68.0,44.0,775.7999999999998
424.0,2,3099.0,1.0,1.0,64.13,0.85,232.71,-5.0,195.37,148.25,14.67,54.0,34.0,586.0
425.0,3,1777.0,1.0,0.0,396.19,0.35,316.06,82.25,95.24,130.69,25.56,41.0,18.0,649.8
426.0,3,1947.0,4.0,1.0,271.39,0.5,332.73,38.35,187.37,0.89,36.34,39.0,4.0,595.6800000000001
427.0,3,2354.0,1.0,1.0,-19.89,0.99,408.41,128.35,139.47,15.67,20.78,33.0,-3.0,712.68
428.0,3,1565.0,4.0,0.0,500.88,0.13,522.1,24.45,45.23,9.89,3.78,42.0,14.0,605.45
429.0,3,1386.0,3.0,1.0,210.71,0.68,235.71,181.15,234.6,28.34,62.01,27.0,5.0,741.8100000000001
430.0,1,3045.0,3.0,1.0,354.97,0.59,240.49,450.65,114.91,70.68,55.9,62.0,41.0,932.63
431.0,3,4209.0,1.0,0.0,129.81,0.79,152.14,196.15,354.51,41.34,6.78,76.0,40.0,750.92
432.0,2,2430.0,1.0,1.0,-13.32,0.98,481.2,13.9,88.35,-1.11,3.78,52.0,12.0,586.1199999999999
433.0,2,557.0,3.0,0.0,575.1,0.45,83.46,600.1,149.36,213.15,42.12,21.0,1.0,1088.19
434.0,3,3488.0,3.0,0.0,-32.89,1.01,405.41,48.9,163.92,1.89,6.0,71.0,39.0,626.12
435.0,3,3512.0,4.0,1.0,437.65,0.22,420.97,28.9,124.8,12.78,8.67,62.0,30.0,596.1199999999999
436.0,2,2144.0,3.0,1.0,19.12,0.96,198.48,619.55,207.15,10.67,54.79,26.0,-1.0,1090.64
437.0,3,2612.0,1.0,1.0,-51.11,1.05,426.86,-30.0,136.58,3.89,23.67,49.0,7.0,561.0
438.0,3,3498.0,4.0,0.0,-41.78,1.02,324.95,127.8,209.93,18.78,16.78,66.0,45.0,698.24
439.0,1,1475.0,1.0,1.0,325.97,0.54,146.36,248.95,268.83,7.89,94.13,42.0,13.0,766.16
440.0,1,3827.0,4.0,0.0,132.81,0.78,222.71,146.7,136.58,94.13,105.24,70.0,46.0,705.36
441.0,3,4316.0,4.0,0.0,288.07,0.43,336.73,-35.55,227.71,1.89,13.78,77.0,46.0,544.56
442.0,4,2957.0,1.0,1.0,284.53,0.38,449.53,-70.0,115.8,6.78,13.87,49.0,26.0,515.9799999999999
443.0,3,2119.0,1.0,1.0,139.13,0.77,373.85,153.35,165.92,10.78,0.78,44.0,8.0,704.68
444.0,3,1121.0,4.0,1.0,-36.67,1.02,197.37,102.25,280.61,11.67,49.9,27.0,3.0,641.8
445.0,2,865.0,3.0,1.0,-34.78,1.01,87.24,99.45,379.85,9.78,83.24,28.0,-7.0,659.56
446.0,1,2582.0,2.0,1.0,-59.34,1.05,231.6,98.9,246.38,34.34,47.9,50.0,12.0,659.12
447.0,3,3111.0,2.0,0.0,-48.56,1.03,239.38,156.7,228.82,23.56,57.9,65.0,36.0,706.3599999999999
448.0,2,1326.0,2.0,0.0,652.9,0.41,108.91,677.9,134.58,86.35,140.58,19.0,-11.0,1148.32
449.0,2,2252.0,1.0,1.0,427.53,0.27,450.64,43.9,116.8,1.89,7.78,47.0,22.0,621.0099999999999
450.0,3,4039.0,4.0,0.0,-54.67,1.04,371.96,128.35,169.81,-7.0,15.67,69.0,41.0,678.7899999999998
451.0,3,4021.0,4.0,0.0,46.01,0.9,157.03,182.25,292.39,52.12,59.12,73.0,48.0,742.91
452.0,2,4132.0,4.0,0.0,719.91,0.23,212.04,447.3,191.48,31.34,85.57,73.0,51.0,967.73
453.0,3,1617.0,4.0,1.0,243.6,0.69,340.73,334.5,128.69,65.9,7.78,29.0,0.0,877.6
454.0,3,2616.0,3.0,1.0,484.65,0.18,445.64,39.45,112.91,8.78,15.78,45.0,15.0,622.56
455.0,3,1721.0,1.0,1.0,336.61,0.61,142.47,393.95,291.61,32.34,72.79,26.0,4.0,933.16
